RefId;IsBadBuy;PurchDate;Auction;VehicleAge;Make;Model;Trim;SubModel;Color;Transmission;WheelTypeID;VehOdo;Nationality;Size;TopThreeAmericanName;MMRAcquisitionAuctionAveragePrice;MMRAcquisitionAuctionCleanPrice;MMRAcquisitionRetailAveragePrice;MMRAcquisitonRetailCleanPrice;MMRCurrentAuctionAveragePrice;MMRCurrentAuctionCleanPrice;MMRCurrentRetailAveragePrice;MMRCurrentRetailCleanPrice;VehBCost;WarrantyCost;State|ZIPC
58715;0;11/11/2009;MANHEIM;2;CHEVROLET;UPLANDER FWD V6;LS;PASSENGER 3.5L LS;GREY;AUTO;2;81914;AMERICAN;VAN;GM;64660;74490;74830;85450;66770;76590;108110;118180;72200;2282;WA|98064
29046;0;5/19/2009;OTHER;4;FORD;FOCUS 2.0L I4 SFI;ZX4;4D SEDAN ZX4;SILVER;AUTO;1;78239;AMERICAN;COMPACT;FORD;37400;48420;45390;57290;37400;48420;45390;57290;42000;1155;AZ|85018
24852;0;11/3/2010;MANHEIM;3;HYUNDAI;ACCENT;GS;2D COUPE GS;SILVER;MANUAL;2;78290;OTHER ASIAN;COMPACT;OTHER;41890;54860;77340;93170;50020;61940;81680;96100;50500;920;FL|32124
41915;0;12/9/2010;MANHEIM;6;HYUNDAI;TIBURON;GT;2D COUPE GT;SILVER;MANUAL;1;89015;OTHER ASIAN;SPORTS;OTHER;43150;54060;75050;84970;44930;52750;74170;81540;55000;1113;FL|33619
45593;0;10/21/2010;OTHER;5;FORD;FOCUS;ZX4;4D SEDAN ZX4;GOLD;AUTO;1;75869;AMERICAN;COMPACT;FORD;31540;39820;60950;70670;32880;43310;67060;75800;58650;1155;CO|80229
66426;0;11/23/2009;ADESA;5;SATURN;ION;2;4D SEDAN LEVEL 2;BLUE;AUTO;2;82648;AMERICAN;MEDIUM;GM;35190;45680;43010;54330;42010;53410;72060;91610;60350;853;NC|28273
52444;0;2/24/2010;OTHER;5;CHRYSLER;PACIFICA FWD;Tou;4D SPORT;SILVER;AUTO;1;82815;AMERICAN;CROSSOVER;CHRYSLER;66010;78000;101570;113440;64240;78000;98960;111710;89900;1503;TN|38118
28019;0;7/29/2009;MANHEIM;4;FORD;FREESTYLE FWD V6 3.0;SE;4D CUV 3.0L SE;GOLD;AUTO;1;63733;AMERICAN;CROSSOVER;FORD;76470;90550;87590;102790;69750;86020;80330;97900;84000;1313;FL|32824
46613;0;2/3/2010;MANHEIM;6;CHRYSLER;PT CRUISER;GT;4D SEDAN;GOLD;AUTO;1;68798;AMERICAN;MEDIUM;CHRYSLER;34650;42760;66090;74650;35340;45630;69980;90350;61050;1313;FL|33809
55439;0;4/6/2010;OTHER;2;DODGE;CALIBER;SE;4D WAGON;ORANGE;AUTO;2;50855;AMERICAN;MEDIUM;CHRYSLER;78110;82580;111140;115620;77320;85620;115050;123030;75000;754;OK|74135
52245;0;10/13/2010;MANHEIM;4;CHEVROLET;COBALT;LS;4D SEDAN LS;BLUE;AUTO;2;53274;AMERICAN;COMPACT;GM;46470;58620;79650;89910;45530;55470;73030;86460;64700;671;TX|78219
41945;0;12/16/2010;MANHEIM;7;FORD;WINDSTAR FWD V6;LX;PASSENGER 3.8L LX;SILVER;AUTO;2;89994;AMERICAN;VAN;FORD;29110;41440;58270;69830;30890;40410;60150;68220;47000;2322;FL|33619
17738;0;3/31/2009;OTHER;3;FORD;TAURUS 3.0L V6 EFI;SEL;4D SEDAN SEL;SILVER;AUTO;1;68254;AMERICAN;MEDIUM;FORD;61400;73620;71310;84510;55270;70710;64690;81370;55100;825;UT|84104
72608;0;3/18/2009;ADESA;3;DODGE;DURANGO 2WD V8 4.7L;SXT;4D SUV 4.7L;BLUE;AUTO;1;58528;AMERICAN;MEDIUM SUV;CHRYSLER;94200;126620;106740;141750;82200;104100;93780;117430;75500;1086;GA|30212
44051;0;5/19/2009;MANHEIM;5;DODGE;DURANGO 4WD V8 5.7L;SLT;4D SUV 5.7L SLT;SILVER;AUTO;1;75014;AMERICAN;MEDIUM SUV;CHRYSLER;85160;102610;96970;115820;85160;102610;96970;115820;86800;1623;PA|19440
35175;1;11/2/2010;MANHEIM;5;FORD;ESCAPE 2WD 4C;XLS;4D CUV 2.3L XLS;BLUE;AUTO;2;57645;AMERICAN;SMALL SUV;FORD;60230;73600;89960;104860;56240;69800;85380;102290;82500;754;FL|34761
16188;1;1/21/2009;MANHEIM;7;DODGE;STRATUS 4C 2.4L I4 M;SE;4D SEDAN SE;SILVER;AUTO;2;71372;AMERICAN;MEDIUM;CHRYSLER;20920;28500;27590;35780;23390;29370;30260;36720;32000;1455;FL|32824
23634;0;8/11/2010;MANHEIM;5;PONTIAC;GRAND AM V6;SE;4D SEDAN SE;GOLD;AUTO;2;56536;AMERICAN;MEDIUM;GM;36220;48740;68540;84100;37780;49450;69370;83830;46550;1666;CA|92807
53645;0;10/26/2009;OTHER;1;DODGE;CALIBER 2.0L I4 SFI;SE;4D WAGON;ORANGE;AUTO;2;50598;AMERICAN;MEDIUM;CHRYSLER;71710;77710;82450;88930;69500;74420;110220;114620;67000;754;OK|74135
40854;0;7/9/2009;MANHEIM;4;CHEVROLET;MALIBU 4C 2.2L I4 MP;Bas;4D SEDAN;GREEN;AUTO;2;64421;AMERICAN;MEDIUM;GM;48830;62880;57740;72910;50460;65090;59500;75300;60900;923;SC|29532
18440;0;12/8/2010;MANHEIM;3;NISSAN;ALTIMA;Bas;4D SEDAN;RED;AUTO;2;69527;TOP LINE ASIAN;MEDIUM;OTHER;99290;117150;137360;152720;102440;122550;136650;160510;96500;630;FL|32824
53910;0;1/21/2010;OTHER;2;DODGE;AVENGER 4C;SE;4D SEDAN;BLUE;AUTO;2;54133;AMERICAN;MEDIUM;CHRYSLER;77460;86430;117450;124290;91110;100120;123970;131750;78000;920;OK|74135
37085;0;6/23/2010;MANHEIM;3;SATURN;VUE 2WD V6;Bas;4D CUV 3.0L;BLUE;AUTO;1;67697;AMERICAN;MEDIUM SUV;GM;101920;117670;141250;153180;99830;123190;139870;157440;88850;1215;TX|75236
27718;0;4/29/2009;MANHEIM;4;HYUNDAI;ACCENT 1.6L I4 MPI;GLS;4D SEDAN GLS;WHITE;AUTO;2;71615;OTHER ASIAN;COMPACT;OTHER;32570;40680;40180;48930;32570;40680;40180;48930;42000;920;FL|32824
14332;0;10/13/2010;MANHEIM;5;NISSAN;SENTRA;Bas;4D SEDAN 1.8;SILVER;AUTO;2;74956;TOP LINE ASIAN;COMPACT;OTHER;40850;52700;71440;85050;38540;47790;69950;82920;58800;569;CA|92807
16742;0;11/25/2009;MANHEIM;4;PONTIAC;SUNFIRE;LS;2D COUPE SE;RED;AUTO;2;77452;AMERICAN;COMPACT;GM;33220;43260;40880;51720;34080;44070;65890;74610;41000;1155;FL|32824
63367;0;2/16/2009;MANHEIM;5;CHRYSLER;SEBRING 4C 2.4L I4 S;LX;4D SEDAN;GOLD;AUTO;1;44355;AMERICAN;MEDIUM;CHRYSLER;36970;45950;44930;54630;39940;51390;48140;60500;48650;834;TN|37210
38004;0;6/19/2009;MANHEIM;4;HYUNDAI;ACCENT 1.6L I4 MPI;GLS;4D SEDAN GLS;SILVER;AUTO;2;57324;OTHER ASIAN;COMPACT;OTHER;32570;40680;40180;48930;32570;40680;40180;48930;41850;754;NV|89165
43973;0;4/21/2009;MANHEIM;3;CHRYSLER;300 3.5L V6 MPI / SM;Lim;4D SEDAN;BLACK;AUTO;1;71185;AMERICAN;SPECIALTY;CHRYSLER;94590;111790;107160;125730;94590;111790;107160;125730;94950;1389;PA|19440
57014;0;5/25/2010;MANHEIM;5;DODGE;NEON;SXT;4D SEDAN;WHITE;AUTO;1;48644;AMERICAN;COMPACT;CHRYSLER;31190;40140;59390;68370;30560;40210;57310;67680;52550;553;CA|92504
47580;0;8/3/2010;MANHEIM;3;CHEVROLET;IMPALA;LS;4D SEDAN LS;GREY;AUTO;2;89121;AMERICAN;LARGE;GM;80330;91420;114100;128970;72330;83660;104310;116450;72400;2152;TX|75050
4089;0;6/1/2010;OTHER;3;CHEVROLET;HHR;LT;4D SUV 2.2L LT;WHITE;AUTO;1;76288;AMERICAN;MEDIUM;GM;74780;89140;110670;126930;80140;92710;115100;132020;78650;803;TX|75061
19051;0;9/22/2009;MANHEIM;4;CHEVROLET;AVEO 1.6L I4 EFI;LS;4D SEDAN;SILVER;AUTO;1;77640;AMERICAN;COMPACT;GM;32300;40340;39880;48570;26320;32560;33430;40160;41850;803;CO|80022
69782;0;9/16/2009;ADESA;3;CHEVROLET;IMPALA 3.9L V6 SFI;LT;4D SEDAN LT 3.9L;SILVER;AUTO;1;75541;AMERICAN;LARGE;GM;78150;98030;89400;110870;68900;87920;79410;99950;79300;1974;AZ|85226
24180;0;5/27/2009;OTHER;2;CHEVROLET;EQUINOX FWD V6 3.4L;LS;4D SUV LS;PURPLE;AUTO;1;79263;AMERICAN;MEDIUM SUV;GM;103350;121190;116620;135890;103350;121190;116620;135890;81000;1389;SC|29697
27985;0;7/15/2009;MANHEIM;7;MERCURY;SABLE 3.0L V6 EFI;GS;4D SEDAN GS;SILVER;AUTO;2;88696;AMERICAN;MEDIUM;FORD;17420;26530;23810;33650;21710;33530;28450;41210;42000;1283;FL|32824
10743;0;9/14/2009;MANHEIM;6;SATURN;ION 2.0L I4 MPI;2;4D SEDAN LEVEL 2;SILVER;AUTO;1;85951;AMERICAN;MEDIUM;GM;33060;41890;40700;50240;28740;38420;36040;46490;44000;1153;NC|27542
57690;0;9/9/2009;ADESA;2;DODGE;CARAVAN GRAND FWD V6;SE;MINIVAN 3.3L;BLUE;AUTO;1;83735;AMERICAN;VAN;CHRYSLER;83050;106030;94690;119510;64660;79640;107840;121450;67000;1763;TX|77086
60946;0;4/15/2010;MANHEIM;4;CHRYSLER;PT CRUISER;Bas;4D SEDAN;RED;AUTO;2;48741;AMERICAN;MEDIUM;CHRYSLER;54140;64650;86860;98800;48300;59770;83970;94510;68200;975;FL|33762
45914;0;12/2/2009;MANHEIM;2;FORD;FIVE HUNDRED;SEL;4D SEDAN SEL;GOLD;AUTO;1;80002;AMERICAN;LARGE;FORD;80320;100680;91750;113730;88190;110440;127810;151880;75350;1633;MO|64161
60251;0;9/18/2009;ADESA;3;CHEVROLET;AVEO 1.6L I-4 EFI DO;LS;4D SEDAN LS;RED;AUTO;2;44306;AMERICAN;COMPACT;GM;39460;49110;47620;58040;34500;42880;72800;90480;57800;623;TN|37771
60326;0;7/30/2010;ADESA;5;MERCURY;SABLE;LS;4D SEDAN LS PREMIUM;GREEN;AUTO;1;83461;AMERICAN;MEDIUM;FORD;40860;58480;74470;97840;39120;51780;75710;90960;53600;983;TN|37771
9214;0;4/13/2009;MANHEIM;3;CHRYSLER;PACIFICA FWD 3.5L V6;Tou;4D SPORT TOURING;GREEN;AUTO;1;43476;AMERICAN;CROSSOVER;CHRYSLER;105530;125250;118970;140270;105530;125250;118970;140270;91000;975;NC|27542
15102;0;9/2/2009;MANHEIM;5;FORD;TAURUS 3.0L V6 EFI;SE;4D SEDAN SE;MAROON;AUTO;1;89701;AMERICAN;MEDIUM;FORD;30850;41850;38320;50200;29850;41810;37240;50150;46950;983;CA|94544
16414;0;4/15/2009;MANHEIM;4;DODGE;CARAVAN FWD V6 3.3L;SXT;MINIVAN 3.3L SE;BLUE;AUTO;1;80241;AMERICAN;VAN;CHRYSLER;51290;66160;60390;76450;51290;66160;60390;76450;56400;1763;FL|32824
10295;1;5/5/2009;OTHER;3;DODGE;STRATUS V6 2.7L V6 M;SXT;4D SEDAN SXT FFV;SILVER;AUTO;2;55661;AMERICAN;MEDIUM;CHRYSLER;54800;64610;64180;74780;54800;64610;64180;74780;62000;1086;MD|21014
39352;0;2/18/2009;MANHEIM;7;NISSAN;XTERRA 2WD V6 3.3L V;SE;4D SPORT UTILITY SE;MAROON;AUTO;1;79351;TOP LINE ASIAN;MEDIUM SUV;OTHER;47760;57460;56580;67060;50730;59640;59790;69410;72550;869;LA|70460
34017;0;9/29/2009;MANHEIM;5;CHEVROLET;CAVALIER 4C 2.2L I4;Bas;2D COUPE;BLUE;MANUAL;2;55293;AMERICAN;COMPACT;GM;23750;35000;30650;42800;25560;35720;32600;43580;41400;920;CO|80022
21972;1;8/16/2010;OTHER;4;DODGE;CHARGER;Bas;4D SEDAN SXT;BLACK;AUTO;1;84182;AMERICAN;SPECIALTY;CHRYSLER;88720;107620;130850;152050;89860;106000;133980;150890;103000;1503;TX|75020
3090;0;6/16/2009;OTHER;4;FORD;F150 PICKUP 2WD V8 4;STX;EXT CAB 4.6L STX;GREY;AUTO;1;69819;AMERICAN;LARGE TRUCK;FORD;74570;92960;85540;105400;74750;93620;85730;106110;96750;728;TX|75061
52590;1;2/25/2010;MANHEIM;3;MAZDA;MAZDA6;i;4D SEDAN I;MAROON;AUTO;1;82086;OTHER ASIAN;MEDIUM;OTHER;95870;107060;134030;145280;99950;114880;134000;150140;82050;1373;MS|39402
28273;0;10/14/2009;MANHEIM;3;DODGE;CARAVAN GRAND FWD V6;SXT;MINIVAN 3.8L;SILVER;AUTO;1;73089;AMERICAN;VAN;CHRYSLER;85590;110700;97440;124560;81280;105400;119100;141550;78000;1623;FL|32824
20756;0;8/26/2009;MANHEIM;4;DODGE;1500 RAM PICKUP 2WD;SLT;QUAD CAB 4.7L SLT;RED;AUTO;1;82697;AMERICAN;LARGE TRUCK;CHRYSLER;95650;114400;108300;128550;76200;92220;125970;145820;98950;983;TX|75236
9074;0;2/16/2009;MANHEIM;4;JEEP;LIBERTY 2WD V6 3.7L;Spo;4D SUV;WHITE;AUTO;2;67797;AMERICAN;SMALL SUV;CHRYSLER;65690;77540;75950;88740;64820;75250;75010;86270;69000;630;NC|27542
67868;0;10/12/2010;ADESA;5;PONTIAC;GRAND PRIX;Bas;4D SEDAN;BLACK;AUTO;1;83470;AMERICAN;LARGE;GM;48640;60990;82910;96800;49570;63360;81750;96910;61200;2152;TX|78754
63918;0;8/19/2009;ADESA;2;CHRYSLER;300 2.7L V6 MPI;Bas;4D SEDAN;GREY;AUTO;2;61054;AMERICAN;SPECIALTY;CHRYSLER;108970;125650;122690;140700;109810;127170;123590;142340;97950;1215;AZ|85226
36565;0;10/21/2009;MANHEIM;1;CHRYSLER;PT CRUISER 2.4L I4 S;Bas;4D SEDAN;RED;AUTO;2;50215;AMERICAN;MEDIUM;CHRYSLER;67950;72870;78390;83700;63660;69630;105150;115010;64250;1086;TX|75236
57065;0;6/22/2010;MANHEIM;4;DODGE;CHARGER;Bas;4D SEDAN;GREY;AUTO;2;70962;AMERICAN;SPECIALTY;CHRYSLER;87300;100100;127320;140140;83170;97410;126490;141930;99500;1389;CA|92504
14890;0;5/26/2010;OTHER;5;FORD;FOCUS;ZX4;4D SEDAN ZX4;SILVER;AUTO;2;50890;AMERICAN;COMPACT;FORD;39150;48590;65650;75300;38110;48610;72540;82800;60000;920;SC|29697
40390;0;8/19/2010;MANHEIM;4;DODGE;DURANGO 2WD V8;SXT;4D SUV 4.7L;WHITE;AUTO;1;75842;AMERICAN;MEDIUM SUV;CHRYSLER;88900;103620;133320;146660;84750;109350;128800;149320;100000;1389;TX|76040
54300;0;12/9/2009;MANHEIM;5;HONDA;ACCORD 4C;EX;2D COUPE EX AUTO;GREY;AUTO;1;73938;TOP LINE ASIAN;MEDIUM;OTHER;64100;81920;96660;122770;72590;85030;106870;119050;88500;569;NJ|8505
42353;0;1/21/2009;MANHEIM;7;CHEVROLET;TRAILBLAZER 4WD 6C 4;LS;4D SUV 4.2L LS;BLUE;AUTO;1;72548;AMERICAN;MEDIUM SUV;GM;36530;45680;44450;54330;50050;59760;59050;69540;65400;2274;VA|22801
29170;0;8/5/2009;OTHER;1;CHRYSLER;SEBRING 4C 2.4L I4 E;LX;4D SEDAN LX;SILVER;AUTO;1;49889;AMERICAN;MEDIUM;CHRYSLER;82520;87700;94120;99720;86220;91990;98120;104350;75000;834;OK|74135
42813;1;2/25/2009;MANHEIM;7;CHEVROLET;1500 SILVERADO PICKU;Bas;EXT CAB 4.3L LS;BLUE;AUTO;2;85055;AMERICAN;LARGE TRUCK;GM;34340;42400;42090;50790;41240;56120;49540;65610;72000;1673;FL|32124
7630;0;3/16/2009;MANHEIM;4;CHEVROLET;EQUINOX AWD V6 3.4L;LS;4D SUV LS;GREY;AUTO;2;79740;AMERICAN;MEDIUM SUV;GM;79130;96980;90460;109740;75940;89210;87020;101350;72000;1506;NC|27542
27863;0;6/3/2009;MANHEIM;5;FORD;TAURUS 3.0L V6 EFI;SE;4D SEDAN SE;WHITE;AUTO;1;79920;AMERICAN;MEDIUM;FORD;27720;38650;34940;46740;27720;38650;34940;46740;42000;920;FL|32824
56190;0;9/23/2009;OTHER;2;CHRYSLER;SEBRING 4C 2.4L I4 E;Bas;4D SEDAN;SILVER;AUTO;2;77200;AMERICAN;MEDIUM;CHRYSLER;74380;83820;85330;95530;69210;78320;104110;115290;75700;1155;KY|42104
48537;0;11/18/2010;MANHEIM;5;CHEVROLET;IMPALA;Bas;4D SEDAN;BLUE;AUTO;2;72010;AMERICAN;LARGE;GM;39440;52340;71130;87110;38460;53930;72400;88640;65000;1974;IN|47129
42386;0;2/11/2009;MANHEIM;3;DODGE;CHARGER 2.7L V6 MPI;Bas;4D SEDAN;SILVER;AUTO;2;78136;AMERICAN;SPECIALTY;CHRYSLER;89090;102350;101220;115540;93900;106600;106410;120130;84000;1389;VA|22801
25405;1;1/20/2009;MANHEIM;4;CHEVROLET;TRAILBLAZER 2WD 6C 4;LS;4D SUV 4.2L LS;GREY;AUTO;1;79517;AMERICAN;MEDIUM SUV;GM;68880;81880;79390;93430;73060;86670;83900;98600;63700;1155;TX|75050
53536;1;9/8/2009;OTHER;1;CHRYSLER;PT CRUISER 2.4L I4 S;Bas;4D SEDAN;BLACK;AUTO;1;46755;AMERICAN;MEDIUM;CHRYSLER;72580;77620;83390;88830;67410;72240;77800;83020;63000;975;OK|74135
8347;0;8/2/2010;MANHEIM;3;PONTIAC;G6 V6;Bas;4D SEDAN;SILVER;AUTO;1;81373;AMERICAN;MEDIUM;GM;83850;97420;122300;135750;82380;96550;124170;145530;72350;1373;NC|27542
43013;0;8/5/2009;MANHEIM;6;FORD;EXPEDITION 2WD V8 5.;Edd;4D SUV 5.4L EDDIE BAUER;GREEN;AUTO;1;64290;AMERICAN;LARGE SUV;FORD;81420;95240;92930;107860;79560;93970;90920;106490;106000;1223;FL|32124
33873;0;4/6/2010;MANHEIM;3;PONTIAC;GRAND PRIX;Bas;4D SEDAN;GREY;AUTO;2;61284;AMERICAN;LARGE;GM;85190;101950;121410;137280;77800;92530;119870;134900;79850;1703;FL|34761
47392;1;3/2/2010;MANHEIM;5;FORD;EXPLORER 2WD V6;XLT;4D SUV 4.0L FFV XLT;WHITE;AUTO;1;69140;AMERICAN;MEDIUM SUV;FORD;75060;88240;111790;123870;78820;92480;118270;133970;87400;1020;TX|75050
21152;0;8/25/2010;MANHEIM;5;FORD;FIVE HUNDRED;Lim;4D SEDAN LIMITED;MAROON;AUTO;1;88693;AMERICAN;LARGE;FORD;61590;75420;100090;116430;61710;76040;107910;132970;77600;1633;TX|75236
70703;0;7/2/2009;ADESA;6;HONDA;CIVIC 1.7L I-4 MPI S;DX;2D COUPE DX 5SP;BLACK;MANUAL;2;87698;TOP LINE ASIAN;COMPACT;OTHER;39330;49080;47480;58010;35940;48670;43820;57560;42000;1023;TX|78227
42875;0;4/15/2009;MANHEIM;3;HYUNDAI;ELANTRA MFI I-4 2.0L;GLS;4D SEDAN;SILVER;MANUAL;2;66632;OTHER ASIAN;MEDIUM;OTHER;53020;66600;62260;76930;53020;66600;62260;76930;51000;533;FL|32124
16576;0;9/9/2009;MANHEIM;4;FORD;FREESTYLE FWD V6 3.0;SE;4D CUV 3.0L SE;SILVER;AUTO;1;74359;AMERICAN;CROSSOVER;FORD;72720;87330;83540;99320;71570;87100;82300;99070;85000;1506;FL|32824
49465;0;11/11/2010;OTHER;5;KIA;RIO;Bas;4D SEDAN;GOLD;AUTO;2;59133;OTHER ASIAN;COMPACT;OTHER;21260;30610;52650;62250;22740;31740;56280;65730;45850;505;OK|73108
44867;0;2/24/2009;OTHER;6;DODGE;CARAVAN FWD V6 3.3L;SE;MINIVAN 3.3L FFV SE;GREY;AUTO;1;78744;AMERICAN;VAN;CHRYSLER;38280;47770;46340;56590;43240;51360;51700;60470;45950;1923;AL|35613
35847;0;2/4/2010;MANHEIM;4;SATURN;ION;3;4D SEDAN LEVEL 3;SILVER;AUTO;1;48658;AMERICAN;MEDIUM;GM;53190;67440;86210;100860;62150;75740;100810;122850;62150;623;VA|22403
63024;0;8/3/2010;MANHEIM;5;JEEP;LIBERTY 4WD V6;Spo;4D SUV;BLACK;AUTO;2;78263;AMERICAN;SMALL SUV;CHRYSLER;74400;91330;113230;128080;74440;93130;108720;124370;82100;920;NC|28625
23442;1;3/17/2010;MANHEIM;5;MITSUBISHI;ENDEAVOR FWD;LS;4D SPORT UTILITY LS;SILVER;AUTO;1;70344;OTHER ASIAN;MEDIUM SUV;OTHER;68290;75470;102090;111460;74530;86130;109300;124640;81350;569;CA|92807
32919;0;7/28/2009;MANHEIM;6;PONTIAC;GRAND AM 4C 2.2L I4;SE;4D SEDAN SE;GREY;MANUAL;2;98695;AMERICAN;MEDIUM;GM;28780;36850;36080;44800;28380;36310;35650;44210;33400;2074;CO|80022
35759;0;8/20/2009;MANHEIM;4;CHEVROLET;EQUINOX AWD V6 3.4L;LS;4D SUV LS;GOLD;AUTO;2;86028;AMERICAN;MEDIUM SUV;GM;80310;99400;91730;112350;78790;97190;90090;109970;81200;1633;VA|22403
53209;0;7/6/2009;OTHER;1;DODGE;CALIBER 2.0L I4 SFI;SE;4D WAGON;SILVER;AUTO;2;46091;AMERICAN;MEDIUM;CHRYSLER;72450;78370;83250;89640;72450;78370;83250;89640;71000;693;OK|74135
17785;0;8/17/2009;OTHER;4;CHRYSLER;PT CRUISER 2.4L I4 S;Tou;4D SEDAN;SILVER;AUTO;2;83801;AMERICAN;MEDIUM;CHRYSLER;42040;52220;50400;61400;43990;54710;52510;64090;47950;1503;UT|84104
56579;0;8/3/2010;OTHER;3;CHEVROLET;UPLANDER FWD V6;LS;PASSENGER EXT 3.9L LS;MAROON;AUTO;2;68692;AMERICAN;VAN;GM;71260;80110;107940;118360;71360;79660;112550;120340;72000;1801;SC|29070
19137;0;2/2/2010;MANHEIM;2;CHEVROLET;IMPALA V6;LT;4D SEDAN LT 3.5L FFV;GREY;AUTO;1;71493;AMERICAN;LARGE;GM;86850;99830;126230;142330;88610;101600;133180;148370;73050;1974;CO|80022
57758;0;10/14/2009;ADESA;5;DODGE;STRATUS 4C 2.4L I4 M;SXT;4D SEDAN SE;SILVER;AUTO;1;49312;AMERICAN;MEDIUM;CHRYSLER;26440;36000;33560;43880;24180;32410;53730;64760;58000;834;TX|77086
16565;0;9/2/2009;MANHEIM;6;HYUNDAI;SANTA FE 2WD V6 2.7L;GLS;4D CUV 2.7L GLS;SILVER;AUTO;1;76359;OTHER ASIAN;MEDIUM SUV;OTHER;43370;51390;51840;60500;35710;47230;43570;56010;52150;986;FL|32824
55056;0;10/28/2010;MANHEIM;3;CHEVROLET;MALIBU 4C;LS;4D SEDAN LS;GREY;AUTO;2;61925;AMERICAN;MEDIUM;GM;69490;80840;104020;114650;60450;73860;96490;107760;74000;923;NE|68138
19752;0;9/22/2009;OTHER;4;FORD;FOCUS 2.0L I-4 SFI D;ZX5;4D SEDAN ZX5;RED;AUTO;1;88251;AMERICAN;COMPACT;FORD;34900;50190;42690;59210;47190;63200;55970;73260;49900;1243;CA|95673
13797;0;7/27/2010;MANHEIM;3;CHEVROLET;UPLANDER FWD V6;LS;PASSENGER 3.9L LS;WHITE;AUTO;2;70314;AMERICAN;VAN;GM;68410;77180;102940;113950;67260;76690;106520;115510;77000;2091;MD|21075
60071;0;11/23/2010;ADESA;6;GMC;YUKON XL 1500 2WD;150;4D UTILITY 5.3L SLE;GOLD;AUTO;1;76793;AMERICAN;LARGE SUV;GM;87570;105330;129260;143620;88090;104080;134090;151590;98450;1623;TX|78754
26311;0;12/22/2010;OTHER;4;VOLVO;S40;Bas;4D SEDAN 2.4I;RED;AUTO;1;92889;OTHER;SPECIALTY;OTHER;82750;102420;122850;141440;88920;110070;127750;148540;78000;2351;SC|29697
52145;0;7/28/2010;MANHEIM;6;CHEVROLET;SUBURBAN 1500 2WD;150;4D UTILITY 5.3L FFV LT;SILVER;AUTO;1;97252;AMERICAN;LARGE SUV;GM;102220;121720;138510;148530;79490;97310;121200;138930;101350;1918;TX|78219
23048;0;2/4/2010;MANHEIM;4;CHRYSLER;PT CRUISER;Bas;4D SEDAN;GREY;AUTO;3;63511;AMERICAN;MEDIUM;CHRYSLER;49850;61540;86150;97930;54000;64730;86710;98900;56550;1215;SC|29532
49898;0;3/19/2009;MANHEIM;4;CHEVROLET;MALIBU V6 3.5L V6 SF;Bas;4D SEDAN;BLUE;AUTO;2;81718;AMERICAN;MEDIUM;GM;54210;65920;63550;76190;36990;46460;44950;55180;61800;1373;NM|87105
67269;0;2/24/2010;ADESA;5;DODGE;MAGNUM V6;SE;WAGON 2.7L;RED;AUTO;2;87787;AMERICAN;SPECIALTY;CHRYSLER;66130;79920;107320;123210;70510;85260;107700;117360;89350;1503;TX|77086
39865;0;9/23/2010;MANHEIM;5;VOLKSWAGEN;JETTA 5C;Bas;4D SEDAN 2.5L;WHITE;AUTO;1;86658;OTHER;SPECIALTY;OTHER;67780;79280;103570;120450;59450;68870;98900;110550;82500;1373;AZ|85353
59771;0;2/16/2010;ADESA;4;DODGE;STRATUS 4C;SXT;4D SEDAN;GOLD;AUTO;1;58617;AMERICAN;MEDIUM;CHRYSLER;44990;56840;82790;96680;45850;56190;74520;84280;59100;920;TX|78754
61758;0;9/25/2009;ADESA;4;CHRYSLER;TOWN & COUNTRY FWD V;LX;MINIVAN 3.3L LX;GOLD;AUTO;2;79908;AMERICAN;VAN;CHRYSLER;54170;71650;63500;82380;49960;66590;58960;76920;72700;1623;CA|91752
40790;0;5/28/2009;MANHEIM;5;FORD;FOCUS 2.0L I4 MFI /;LX;4D SEDAN LX;SILVER;AUTO;2;88849;AMERICAN;COMPACT;FORD;30420;39280;37850;47420;30420;39280;37850;47420;37750;1243;SC|29532
58745;0;5/12/2010;MANHEIM;3;CHRYSLER;SEBRING V6;Tou;4D SEDAN TOURING;WHITE;AUTO;1;84553;AMERICAN;MEDIUM;CHRYSLER;96690;113430;130110;147450;91530;106770;126960;143020;73950;1373;WA|98064
1526;0;10/6/2010;ADESA;6;TOYOTA;CAMRY 4C;Bas;4D SEDAN LE;SILVER;AUTO;2;95547;TOP LINE ASIAN;MEDIUM;OTHER;60970;70180;94110;109210;58030;67440;86600;101600;76650;620;PA|17406
52489;0;9/24/2010;OTHER;2;SCION;XD;Bas;4D WAGON;GREY;AUTO;2;54445;OTHER ASIAN;COMPACT;OTHER;94960;108790;132680;141930;92860;105820;126280;136910;79650;505;NH|3106
15332;0;6/9/2010;MANHEIM;4;CHRYSLER;PT CRUISER;Bas;4D SEDAN;SILVER;MANUAL;2;55675;AMERICAN;MEDIUM;CHRYSLER;51180;61660;86640;97360;48100;58640;84910;94660;56000;1086;CA|94544
52966;0;10/21/2009;MANHEIM;6;CHRYSLER;TOWN & COUNTRY FWD V;Bas;MINIVAN 3.3L LX;WHITE;AUTO;2;86872;AMERICAN;VAN;CHRYSLER;31990;38680;39550;46770;37350;46260;71630;81740;59800;2063;TN|37122
